Id,Speed (km/h),Position,Distance
18.0,34.8,460.0,6.0
2.0,18.0,477.0,5.0
3.0,21.6,462.0,6.0
7.0,33.55714285714286,438.0,9.0
5.0,21.6,461.0,6.0
6.0,25.056000000000004,440.0,6.0
4.0,19.333333333333332,450.0,5.0
8.0,26.099999999999998,419.0,5.0
18.0,38.463157894736845,461.0,7.0
21.0,34.8,476.0,5.0
2.0,21.6,478.0,6.0
3.0,21.6,462.0,6.0
7.0,32.4,438.0,9.0
5.0,21.6,461.0,6.0
4.0,18.642857142857142,450.0,5.0
8.0,24.857142857142858,419.0,5.0
18.0,36.54,461.0,7.0
2.0,21.6,478.0,6.0
3.0,21.6,462.0,6.0
7.0,36.0,439.0,10.0
5.0,21.6,461.0,6.0
4.0,18.0,450.0,5.0
8.0,23.727272727272727,419.0,5.0
18.0,34.8,461.0,7.0
17.0,40.230000000000004,476.0,7.0
21.0,40.230000000000004,478.0,7.0
2.0,21.6,478.0,6.0
3.0,18.0,462.0,5.0
7.0,36.0,439.0,10.0
4.0,21.6,451.0,6.0
8.0,22.695652173913043,419.0,5.0
18.0,33.218181818181826,461.0,7.0
21.0,40.230000000000004,478.0,7.0
2.0,21.6,478.0,6.0
3.0,18.0,462.0,5.0
7.0,32.4,439.0,9.0
4.0,21.6,451.0,6.0
8.0,26.1,420.0,6.0
18.0,31.77391304347826,461.0,7.0
21.0,40.230000000000004,478.0,7.0
2.0,21.6,478.0,6.0
3.0,14.4,462.0,4.0
7.0,28.8,439.0,8.0
4.0,18.0,451.0,5.0
8.0,25.056000000000004,420.0,6.0
18.0,30.450000000000003,461.0,7.0
21.0,38.463157894736845,478.0,7.0
3.0,14.4,462.0,4.0
7.0,28.8,439.0,8.0
4.0,18.0,451.0,5.0
8.0,24.092307692307692,420.0,6.0
19.0,27.839999999999996,455.0,4.0
18.0,33.40800000000001,462.0,8.0
21.0,36.54,478.0,7.0
3.0,18.0,463.0,5.0
7.0,25.2,439.0,7.0
4.0,21.6,452.0,6.0
8.0,27.06666666666667,421.0,7.0
19.0,19.575,454.0,3.0
18.0,32.12307692307692,462.0,8.0
21.0,34.8,478.0,7.0
3.0,18.0,463.0,5.0
7.0,25.2,439.0,7.0
4.0,21.6,452.0,6.0
8.0,26.1,421.0,7.0
18.0,34.8,463.0,9.0
21.0,33.218181818181826,478.0,7.0
10.0,40.230000000000004,452.0,6.0
5.0,25.2,463.0,7.0
2.0,21.6,478.0,6.0
3.0,18.0,463.0,5.0
7.0,25.2,439.0,7.0
4.0,21.6,452.0,6.0
8.0,25.2,421.0,7.0
18.0,33.55714285714286,463.0,9.0
21.0,31.77391304347826,478.0,7.0
10.0,40.230000000000004,453.0,7.0
5.0,25.2,463.0,7.0
19.0,30.705882352941178,456.0,5.0
3.0,21.6,464.0,6.0
7.0,25.2,440.0,7.0
4.0,21.6,452.0,6.0
8.0,25.2,421.0,7.0
18.0,32.4,463.0,9.0
25.0,27.839999999999996,462.0,4.0
11.0,40.230000000000004,469.0,7.0
10.0,40.230000000000004,453.0,7.0
5.0,25.2,463.0,7.0
19.0,34.8,457.0,6.0
3.0,21.6,464.0,6.0
7.0,21.6,440.0,6.0
29.0,13.919999999999998,438.0,2.0
4.0,21.6,452.0,6.0
8.0,25.2,421.0,7.0
18.0,36.0,464.0,10.0
25.0,32.625,463.0,5.0
11.0,40.230000000000004,469.0,7.0
10.0,40.230000000000004,453.0,7.0
5.0,21.6,463.0,6.0
19.0,32.968421052631584,457.0,6.0
6.0,24.092307692307692,440.0,6.0
21.0,30.450000000000003,478.0,7.0
3.0,21.6,464.0,6.0
7.0,18.0,440.0,5.0
29.0,19.575,439.0,3.0
4.0,18.0,452.0,5.0
8.0,25.2,421.0,7.0
18.0,32.4,464.0,9.0
25.0,30.705882352941178,463.0,5.0
11.0,40.230000000000004,470.0,8.0
10.0,38.463157894736845,453.0,7.0
5.0,21.6,463.0,6.0
19.0,31.319999999999997,457.0,6.0
6.0,23.200000000000003,440.0,6.0
21.0,29.232000000000003,478.0,7.0
3.0,21.6,464.0,6.0
7.0,21.6,441.0,6.0
29.0,18.423529411764708,439.0,3.0
4.0,18.0,452.0,5.0
8.0,21.6,421.0,6.0
18.0,32.4,464.0,9.0
25.0,29.0,463.0,5.0
11.0,40.230000000000004,470.0,8.0
10.0,36.54,453.0,7.0
5.0,21.6,463.0,6.0
19.0,29.828571428571433,457.0,6.0
6.0,22.371428571428574,440.0,6.0
12.0,40.230000000000004,435.0,8.0
21.0,28.107692307692307,478.0,7.0
3.0,21.6,464.0,6.0
7.0,21.6,441.0,6.0
29.0,17.4,439.0,3.0
4.0,18.0,453.0,5.0
8.0,21.6,421.0,6.0
18.0,32.4,464.0,9.0
25.0,27.47368421052632,463.0,5.0
11.0,40.230000000000004,470.0,8.0
10.0,34.8,453.0,7.0
5.0,21.6,463.0,6.0
19.0,28.472727272727273,457.0,6.0
6.0,21.6,440.0,6.0
12.0,40.230000000000004,435.0,8.0
21.0,27.06666666666667,478.0,7.0
3.0,18.0,464.0,5.0
7.0,21.6,441.0,6.0
29.0,16.484210526315792,439.0,3.0
4.0,18.0,453.0,5.0
8.0,21.6,421.0,6.0
18.0,28.8,464.0,8.0
25.0,31.319999999999997,464.0,6.0
10.0,33.218181818181826,453.0,7.0
5.0,25.2,464.0,7.0
30.0,13.919999999999998,446.0,2.0
19.0,27.234782608695653,457.0,6.0
6.0,25.2,441.0,7.0
12.0,40.230000000000004,435.0,8.0
21.0,26.1,478.0,7.0
3.0,18.0,464.0,5.0
7.0,18.0,441.0,5.0
29.0,15.659999999999998,439.0,3.0
4.0,18.0,453.0,5.0
8.0,25.2,422.0,7.0
18.0,28.8,464.0,8.0
25.0,29.828571428571433,464.0,6.0
10.0,31.77391304347826,453.0,7.0
5.0,25.2,464.0,7.0
19.0,26.1,457.0,6.0
6.0,21.6,441.0,6.0
12.0,40.230000000000004,436.0,9.0
3.0,18.0,465.0,5.0
7.0,21.6,441.0,6.0
29.0,14.914285714285716,439.0,3.0
4.0,18.0,453.0,5.0
8.0,25.2,422.0,7.0
18.0,28.8,465.0,8.0
25.0,28.472727272727273,464.0,6.0
31.0,27.839999999999996,433.0,4.0
10.0,34.8,454.0,8.0
5.0,25.2,464.0,7.0
19.0,25.056000000000004,457.0,6.0
6.0,18.0,440.0,5.0
12.0,40.230000000000004,436.0,9.0
3.0,18.0,465.0,5.0
7.0,21.6,441.0,6.0
29.0,14.236363636363636,439.0,3.0
4.0,21.6,454.0,6.0
8.0,21.6,422.0,6.0
18.0,25.2,465.0,7.0
25.0,27.234782608695653,464.0,6.0
31.0,32.625,434.0,5.0
10.0,33.40800000000001,454.0,8.0
5.0,25.2,465.0,7.0
19.0,28.107692307692307,458.0,7.0
6.0,18.0,440.0,5.0
12.0,40.230000000000004,436.0,9.0
23.0,40.230000000000004,469.0,6.0
11.0,40.230000000000004,470.0,8.0
3.0,18.0,465.0,5.0
7.0,21.6,441.0,6.0
29.0,13.617391304347827,439.0,3.0
4.0,21.6,454.0,6.0
8.0,21.6,422.0,6.0
18.0,28.8,466.0,8.0
25.0,26.1,464.0,6.0
31.0,30.705882352941178,434.0,5.0
10.0,32.12307692307692,454.0,8.0
5.0,21.6,465.0,6.0
19.0,27.06666666666667,458.0,7.0
6.0,18.0,440.0,5.0
12.0,40.230000000000004,437.0,10.0
23.0,39.15,469.0,6.0
11.0,40.230000000000004,471.0,9.0
17.0,40.230000000000004,478.0,9.0
30.0,26.1,448.0,4.0
3.0,21.6,466.0,6.0
7.0,21.6,441.0,6.0
29.0,17.4,440.0,4.0
4.0,18.0,454.0,5.0
8.0,21.6,422.0,6.0
18.0,28.8,466.0,8.0
25.0,25.056000000000004,464.0,6.0
10.0,30.933333333333337,454.0,8.0
5.0,21.6,465.0,6.0
19.0,29.828571428571426,459.0,8.0
6.0,14.4,439.0,4.0
23.0,36.847058823529416,469.0,6.0
11.0,40.230000000000004,471.0,9.0
17.0,40.230000000000004,478.0,9.0
30.0,24.564705882352943,448.0,4.0
3.0,21.6,466.0,6.0
7.0,21.6,441.0,6.0
29.0,16.704000000000004,440.0,4.0
4.0,18.0,454.0,5.0
8.0,21.6,422.0,6.0
18.0,28.8,466.0,8.0
25.0,24.092307692307692,464.0,6.0
10.0,33.55714285714286,455.0,9.0
5.0,21.6,465.0,6.0
19.0,28.8,459.0,8.0
6.0,18.0,440.0,5.0
23.0,34.8,469.0,6.0
11.0,40.230000000000004,471.0,9.0
30.0,23.200000000000003,448.0,4.0
12.0,40.230000000000004,437.0,10.0
3.0,21.6,466.0,6.0
7.0,21.6,442.0,6.0
29.0,16.06153846153846,440.0,4.0
4.0,18.0,454.0,5.0
8.0,21.6,422.0,6.0
18.0,32.4,467.0,9.0
25.0,23.200000000000003,464.0,6.0
10.0,32.4,455.0,9.0
5.0,21.6,465.0,6.0
19.0,28.8,459.0,8.0
6.0,18.0,440.0,5.0
23.0,32.968421052631584,469.0,6.0
11.0,40.230000000000004,472.0,10.0
30.0,21.978947368421053,448.0,4.0
17.0,40.230000000000004,478.0,9.0
3.0,18.0,466.0,5.0
7.0,21.6,442.0,6.0
29.0,15.466666666666669,440.0,4.0
4.0,18.0,454.0,5.0
8.0,25.2,423.0,7.0
18.0,32.4,467.0,9.0
25.0,26.1,465.0,7.0
10.0,32.4,455.0,9.0
5.0,21.6,465.0,6.0
19.0,28.8,459.0,8.0
6.0,18.0,440.0,5.0
23.0,31.319999999999997,469.0,6.0
11.0,40.230000000000004,472.0,10.0
30.0,20.88,448.0,4.0
17.0,40.230000000000004,478.0,9.0
12.0,40.230000000000004,437.0,10.0
3.0,18.0,466.0,5.0
7.0,25.2,443.0,7.0
29.0,18.642857142857142,441.0,5.0
4.0,14.4,454.0,4.0
8.0,25.2,423.0,7.0
18.0,28.8,467.0,8.0
25.0,25.2,465.0,7.0
10.0,28.8,455.0,8.0
5.0,21.6,465.0,6.0
19.0,25.2,459.0,7.0
6.0,18.0,441.0,5.0
23.0,34.8,470.0,7.0
11.0,40.15384615384615,472.0,10.0
30.0,19.885714285714286,448.0,4.0
12.0,40.230000000000004,437.0,10.0
3.0,18.0,466.0,5.0
7.0,25.2,443.0,7.0
29.0,18.0,441.0,5.0
4.0,14.4,454.0,4.0
8.0,14.4,423.0,4.0
18.0,28.8,467.0,8.0
25.0,25.2,465.0,7.0
10.0,25.2,455.0,7.0
5.0,21.6,465.0,6.0
19.0,25.2,459.0,7.0
6.0,14.4,441.0,4.0
23.0,33.218181818181826,470.0,7.0
11.0,38.666666666666664,472.0,10.0
30.0,18.981818181818184,448.0,4.0
12.0,40.230000000000004,437.0,10.0
3.0,14.4,466.0,4.0
7.0,21.6,443.0,6.0
29.0,18.0,441.0,5.0
4.0,18.0,455.0,5.0
18.0,25.2,467.0,7.0
25.0,25.2,466.0,7.0
10.0,21.6,455.0,6.0
5.0,25.2,466.0,7.0
19.0,25.2,459.0,7.0
6.0,18.0,442.0,5.0
23.0,31.77391304347826,470.0,7.0
11.0,40.230000000000004,473.0,11.0
30.0,18.156521739130437,448.0,4.0
12.0,40.15384615384615,437.0,10.0
3.0,14.4,466.0,4.0
7.0,21.6,443.0,6.0
29.0,18.0,441.0,5.0
4.0,18.0,455.0,5.0
18.0,25.2,467.0,7.0
25.0,25.2,466.0,7.0
10.0,21.6,455.0,6.0
5.0,21.6,466.0,6.0
19.0,28.8,460.0,8.0
6.0,14.4,442.0,4.0
23.0,30.450000000000003,470.0,7.0
11.0,39.6,473.0,11.0
30.0,21.75,449.0,5.0
12.0,40.230000000000004,438.0,11.0
3.0,18.0,467.0,5.0
7.0,21.6,444.0,6.0
29.0,18.0,441.0,5.0
4.0,18.0,455.0,5.0
18.0,21.6,467.0,6.0
25.0,21.6,466.0,6.0
10.0,25.2,456.0,7.0
5.0,21.6,466.0,6.0
19.0,21.6,460.0,6.0
6.0,14.4,442.0,4.0
23.0,29.232000000000003,470.0,7.0
11.0,32.4,473.0,9.0
34.0,34.8,463.0,5.0
8.0,18.0,424.0,5.0
3.0,18.0,467.0,5.0
7.0,21.6,444.0,6.0
29.0,14.4,441.0,4.0
4.0,21.6,456.0,6.0
18.0,21.6,467.0,6.0
25.0,21.6,466.0,6.0
10.0,25.2,456.0,7.0
5.0,21.6,467.0,6.0
19.0,21.6,460.0,6.0
6.0,14.4,442.0,4.0
23.0,28.107692307692307,470.0,7.0
11.0,32.4,473.0,9.0
34.0,32.625,463.0,5.0
8.0,18.0,424.0,5.0
3.0,18.0,467.0,5.0
7.0,18.0,444.0,5.0
29.0,14.4,441.0,4.0
4.0,21.6,456.0,6.0
18.0,25.2,468.0,7.0
25.0,18.0,466.0,5.0
10.0,21.6,456.0,6.0
5.0,21.6,467.0,6.0
19.0,25.2,461.0,7.0
6.0,10.8,442.0,3.0
23.0,27.06666666666667,470.0,7.0
11.0,28.8,473.0,8.0
34.0,30.705882352941178,463.0,5.0
8.0,18.0,424.0,5.0
31.0,40.230000000000004,436.0,7.0
3.0,21.6,468.0,6.0
7.0,18.0,444.0,5.0
29.0,14.4,441.0,4.0
4.0,18.0,456.0,5.0
18.0,28.8,469.0,8.0
25.0,18.0,466.0,5.0
10.0,25.2,457.0,7.0
5.0,21.6,467.0,6.0
19.0,21.6,461.0,6.0
6.0,10.8,442.0,3.0
23.0,26.1,470.0,7.0
11.0,25.2,473.0,7.0
8.0,18.0,424.0,5.0
31.0,32.968421052631584,435.0,6.0
30.0,20.880000000000003,449.0,5.0
3.0,21.6,468.0,6.0
7.0,18.0,444.0,5.0
29.0,18.0,442.0,5.0
4.0,18.0,456.0,5.0
18.0,28.8,469.0,8.0
25.0,18.0,466.0,5.0
10.0,21.6,457.0,6.0
5.0,21.6,467.0,6.0
19.0,21.6,461.0,6.0
6.0,14.4,443.0,4.0
23.0,28.8,471.0,8.0
11.0,28.8,474.0,8.0
8.0,18.0,424.0,5.0
31.0,26.099999999999998,434.0,5.0
30.0,20.076923076923077,449.0,5.0
34.0,29.0,463.0,5.0
3.0,21.6,468.0,6.0
7.0,18.0,444.0,5.0
29.0,18.0,442.0,5.0
4.0,18.0,456.0,5.0
18.0,32.4,470.0,9.0
25.0,18.0,466.0,5.0
10.0,21.6,457.0,6.0
5.0,21.6,467.0,6.0
19.0,18.0,461.0,5.0
6.0,14.4,443.0,4.0
23.0,28.8,471.0,8.0
11.0,28.8,474.0,8.0
8.0,18.0,424.0,5.0
31.0,29.828571428571433,435.0,6.0
30.0,19.333333333333332,449.0,5.0
34.0,32.968421052631584,464.0,6.0
12.0,40.230000000000004,439.0,12.0
3.0,21.6,468.0,6.0
7.0,21.6,445.0,6.0
29.0,14.4,442.0,4.0
4.0,18.0,456.0,5.0
18.0,28.8,470.0,8.0
25.0,21.6,467.0,6.0
10.0,21.6,457.0,6.0
5.0,21.6,467.0,6.0
19.0,18.0,461.0,5.0
6.0,14.4,443.0,4.0
23.0,32.4,472.0,9.0
11.0,28.8,474.0,8.0
8.0,18.0,425.0,5.0
31.0,33.218181818181826,436.0,7.0
30.0,22.371428571428574,450.0,6.0
34.0,31.319999999999997,464.0,6.0
12.0,40.230000000000004,440.0,13.0
3.0,18.0,468.0,5.0
7.0,21.6,445.0,6.0
29.0,18.0,443.0,5.0
4.0,14.4,456.0,4.0
18.0,28.8,470.0,8.0
25.0,21.6,467.0,6.0
10.0,18.0,457.0,5.0
5.0,21.6,467.0,6.0
19.0,21.6,461.0,6.0
6.0,18.0,444.0,5.0
8.0,18.0,425.0,5.0
31.0,31.77391304347826,436.0,7.0
30.0,21.6,450.0,6.0
34.0,29.828571428571433,464.0,6.0
12.0,40.230000000000004,440.0,13.0
3.0,18.0,468.0,5.0
7.0,21.6,445.0,6.0
29.0,18.0,443.0,5.0
4.0,14.4,456.0,4.0
18.0,25.2,470.0,7.0
25.0,18.0,467.0,5.0
10.0,18.0,457.0,5.0
5.0,14.4,467.0,4.0
19.0,25.2,461.0,7.0
6.0,18.0,444.0,5.0
8.0,18.0,425.0,5.0
30.0,21.6,450.0,6.0
34.0,33.218181818181826,465.0,7.0
12.0,40.230000000000004,440.0,13.0
11.0,32.4,475.0,9.0
3.0,18.0,468.0,5.0
7.0,25.2,446.0,7.0
29.0,18.0,443.0,5.0
4.0,18.0,457.0,5.0
18.0,25.2,470.0,7.0
25.0,21.6,468.0,6.0
10.0,14.4,457.0,4.0
5.0,18.0,468.0,5.0
19.0,18.0,461.0,5.0
6.0,14.4,444.0,4.0
8.0,14.4,425.0,4.0
30.0,25.2,451.0,7.0
34.0,31.77391304347826,465.0,7.0
12.0,40.230000000000004,440.0,13.0
3.0,14.4,468.0,4.0
7.0,21.6,446.0,6.0
29.0,18.0,443.0,5.0
4.0,18.0,457.0,5.0
18.0,25.2,470.0,7.0
25.0,21.6,468.0,6.0
10.0,14.4,457.0,4.0
5.0,18.0,468.0,5.0
19.0,18.0,462.0,5.0
6.0,14.4,444.0,4.0
8.0,14.4,425.0,4.0
30.0,21.6,450.0,6.0
34.0,30.450000000000003,465.0,7.0
12.0,32.4,440.0,9.0
23.0,32.4,472.0,9.0
31.0,34.8,437.0,8.0
11.0,28.8,475.0,8.0
3.0,18.0,469.0,5.0
7.0,21.6,446.0,6.0
29.0,18.0,443.0,5.0
4.0,18.0,457.0,5.0
18.0,25.2,471.0,7.0
25.0,18.0,468.0,5.0
10.0,18.0,458.0,5.0
5.0,18.0,468.0,5.0
19.0,18.0,462.0,5.0
6.0,14.4,444.0,4.0
8.0,14.4,425.0,4.0
30.0,25.2,451.0,7.0
34.0,29.232000000000003,465.0,7.0
12.0,36.0,441.0,10.0
23.0,32.4,472.0,9.0
31.0,33.40800000000001,437.0,8.0
11.0,25.2,475.0,7.0
3.0,18.0,469.0,5.0
7.0,21.6,446.0,6.0
29.0,14.4,443.0,4.0
4.0,18.0,457.0,5.0
18.0,25.2,471.0,7.0
25.0,18.0,468.0,5.0
10.0,18.0,458.0,5.0
5.0,21.6,469.0,6.0
19.0,18.0,462.0,5.0
6.0,14.4,444.0,4.0
8.0,14.4,425.0,4.0
30.0,21.6,451.0,6.0
34.0,28.107692307692307,465.0,7.0
12.0,36.0,441.0,10.0
23.0,32.4,472.0,9.0
11.0,25.2,475.0,7.0
3.0,18.0,469.0,5.0
7.0,18.0,446.0,5.0
29.0,14.4,443.0,4.0
4.0,21.6,458.0,6.0
18.0,28.8,472.0,8.0
25.0,21.6,469.0,6.0
10.0,18.0,458.0,5.0
5.0,21.6,469.0,6.0
19.0,21.6,463.0,6.0
6.0,14.4,444.0,4.0
8.0,14.4,425.0,4.0
30.0,25.2,452.0,7.0
12.0,32.4,441.0,9.0
23.0,25.2,472.0,7.0
11.0,28.8,476.0,8.0
3.0,21.6,470.0,6.0
7.0,18.0,446.0,5.0
29.0,14.4,443.0,4.0
4.0,18.0,458.0,5.0
18.0,28.8,472.0,8.0
25.0,21.6,469.0,6.0
10.0,18.0,458.0,5.0
5.0,21.6,469.0,6.0
19.0,21.6,463.0,6.0
6.0,14.4,444.0,4.0
8.0,14.4,425.0,4.0
30.0,25.2,452.0,7.0
12.0,32.4,442.0,9.0
23.0,25.2,472.0,7.0
11.0,28.8,476.0,8.0
3.0,21.6,470.0,6.0
7.0,18.0,446.0,5.0
29.0,18.0,444.0,5.0
4.0,18.0,458.0,5.0
18.0,32.4,473.0,9.0
25.0,18.0,469.0,5.0
10.0,21.6,459.0,6.0
5.0,18.0,469.0,5.0
19.0,21.6,463.0,6.0
6.0,14.4,445.0,4.0
8.0,14.4,425.0,4.0
30.0,25.2,452.0,7.0
12.0,32.4,442.0,9.0
23.0,21.6,473.0,6.0
11.0,25.2,476.0,7.0
31.0,40.15384615384615,439.0,10.0
34.0,30.933333333333337,466.0,8.0
3.0,21.6,470.0,6.0
7.0,18.0,446.0,5.0
29.0,18.0,444.0,5.0
4.0,18.0,458.0,5.0
18.0,32.4,473.0,9.0
25.0,18.0,469.0,5.0
10.0,21.6,459.0,6.0
5.0,18.0,469.0,5.0
19.0,21.6,463.0,6.0
6.0,14.4,445.0,4.0
8.0,14.4,425.0,4.0
30.0,25.2,452.0,7.0
12.0,32.4,442.0,9.0
23.0,21.6,473.0,6.0
11.0,28.8,477.0,8.0
31.0,40.230000000000004,440.0,11.0
3.0,18.0,470.0,5.0
7.0,18.0,446.0,5.0
29.0,18.0,444.0,5.0
4.0,18.0,458.0,5.0
18.0,28.8,473.0,8.0
25.0,18.0,469.0,5.0
10.0,18.0,459.0,5.0
5.0,18.0,469.0,5.0
19.0,21.6,463.0,6.0
6.0,18.0,445.0,5.0
8.0,14.4,425.0,4.0
30.0,21.6,452.0,6.0
12.0,32.4,442.0,9.0
23.0,25.2,474.0,7.0
34.0,29.828571428571426,466.0,8.0
3.0,18.0,470.0,5.0
7.0,21.6,447.0,6.0
29.0,21.6,445.0,6.0
4.0,14.4,458.0,4.0
18.0,28.8,473.0,8.0
25.0,18.0,469.0,5.0
10.0,18.0,459.0,5.0
5.0,14.4,469.0,4.0
19.0,18.0,463.0,5.0
6.0,21.6,446.0,6.0
8.0,10.8,425.0,3.0
30.0,21.6,452.0,6.0
12.0,25.2,442.0,7.0
23.0,25.2,474.0,7.0
34.0,32.4,467.0,9.0
31.0,40.230000000000004,440.0,11.0
3.0,18.0,470.0,5.0
7.0,21.6,447.0,6.0
29.0,21.6,445.0,6.0
4.0,14.4,458.0,4.0
18.0,25.2,473.0,7.0
25.0,21.6,470.0,6.0
10.0,18.0,459.0,5.0
5.0,14.4,469.0,4.0
19.0,18.0,463.0,5.0
6.0,21.6,446.0,6.0
8.0,10.8,425.0,3.0
30.0,21.6,452.0,6.0
12.0,25.2,442.0,7.0
23.0,21.6,474.0,6.0
34.0,32.4,467.0,9.0
31.0,39.6,440.0,11.0
36.0,40.230000000000004,466.0,7.0
3.0,14.4,470.0,4.0
7.0,25.2,448.0,7.0
29.0,18.0,445.0,5.0
4.0,14.4,458.0,4.0
18.0,25.2,473.0,7.0
25.0,21.6,470.0,6.0
10.0,18.0,459.0,5.0
5.0,18.0,470.0,5.0
19.0,14.4,463.0,4.0
6.0,25.2,446.0,7.0
8.0,14.4,426.0,4.0
30.0,21.6,452.0,6.0
12.0,25.2,442.0,7.0
23.0,18.0,474.0,5.0
34.0,32.4,467.0,9.0
31.0,36.0,440.0,10.0
36.0,40.230000000000004,466.0,7.0
3.0,14.4,470.0,4.0
7.0,25.2,448.0,7.0
29.0,18.0,445.0,5.0
4.0,18.0,459.0,5.0
18.0,25.2,473.0,7.0
25.0,21.6,470.0,6.0
10.0,14.4,459.0,4.0
5.0,18.0,470.0,5.0
19.0,18.0,464.0,5.0
6.0,21.6,446.0,6.0
8.0,14.4,426.0,4.0
30.0,21.6,452.0,6.0
12.0,28.8,443.0,8.0
23.0,18.0,474.0,5.0
34.0,32.4,467.0,9.0
31.0,36.0,440.0,10.0
36.0,40.230000000000004,467.0,8.0
3.0,14.4,470.0,4.0
7.0,21.6,448.0,6.0
29.0,18.0,445.0,5.0
4.0,18.0,459.0,5.0
18.0,21.6,473.0,6.0
25.0,21.6,470.0,6.0
10.0,14.4,459.0,4.0
5.0,18.0,470.0,5.0
19.0,18.0,464.0,5.0
6.0,21.6,446.0,6.0
8.0,14.4,426.0,4.0
23.0,18.0,474.0,5.0
34.0,28.8,467.0,8.0
31.0,28.8,440.0,8.0
3.0,18.0,471.0,5.0
7.0,21.6,448.0,6.0
29.0,18.0,445.0,5.0
4.0,18.0,459.0,5.0
18.0,25.2,474.0,7.0
25.0,21.6,471.0,6.0
10.0,18.0,460.0,5.0
5.0,21.6,471.0,6.0
19.0,18.0,464.0,5.0
6.0,21.6,446.0,6.0
8.0,14.4,426.0,4.0
23.0,18.0,474.0,5.0
34.0,28.8,467.0,8.0
31.0,28.8,440.0,8.0
12.0,28.8,443.0,8.0
36.0,40.230000000000004,467.0,8.0
3.0,18.0,471.0,5.0
7.0,18.0,448.0,5.0
29.0,14.4,445.0,4.0
4.0,18.0,459.0,5.0
18.0,28.8,475.0,8.0
25.0,21.6,471.0,6.0
10.0,18.0,460.0,5.0
5.0,21.6,471.0,6.0
19.0,21.6,465.0,6.0
6.0,21.6,447.0,6.0
8.0,18.0,427.0,5.0
31.0,28.8,440.0,8.0
36.0,40.230000000000004,468.0,9.0
